,x_ego,y_ego,yaw_rad_ego,v_mps_ego,acc_mpss_ego,width_ego,length_ego,locationPoint2Head_ego,locationPoint2Rear_ego,x_1,y_1,yaw_rad_1,v_mps_1,acc_mpss_1,width_1,length_1,locationPoint2Head_1,locationPoint2Rear_1,x_2,y_2,yaw_rad_2,v_mps_2,acc_mpss_2,width_2,length_2,locationPoint2Head_2,locationPoint2Rear_2,x_4,y_4,yaw_rad_4,v_mps_4,acc_mpss_4,width_4,length_4,locationPoint2Head_4,locationPoint2Rear_4,x_3,y_3,yaw_rad_3,v_mps_3,acc_mpss_3,width_3,length_3,locationPoint2Head_3,locationPoint2Rear_3,end
7.599999999999989,948.3558960458915,2423.315419283859,2.0804200806395117,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,885.97253,2464.15013,5.49131,4.39663,0.15365,1.947,5.416,2.708,2.708,913.88232,2436.65236,1.64172,4.72086,0.12206,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
7.699999999999989,947.9656171007526,2424.0137615454296,2.0849822813414836,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,886.27305,2463.82485,5.4873,4.43038,0.14455,1.947,5.416,2.708,2.708,913.83081,2437.09282,1.64305,4.43623,0.12234,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
7.799999999999988,947.5721562506723,2424.7103160147776,2.0894725925367394,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,886.57242,2463.49832,5.4816,4.43162,0.12737,1.947,5.416,2.708,2.708,913.77984,2437.52107,1.64235,4.31427,0.13822,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
7.899999999999988,947.175571631419,2425.4050967061376,2.0938878757107675,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,886.86546,2463.1749,5.47762,4.36607,0.11272,1.947,5.416,2.708,2.708,913.75786,2437.97344,1.63565,4.53073,0.14208,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
7.999999999999988,946.7759232342845,2426.098119597522,2.0982254870486594,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,887.15976,2462.85353,5.47358,4.35931,0.09009,1.947,5.416,2.708,2.708,913.71403,2438.43869,1.63257,4.67512,0.12629,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.099999999999987,946.3732725422863,2426.7894024553652,2.1024827464165203,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,887.46814,2462.53097,5.4709,4.46426,0.07841,1.947,5.416,2.708,2.708,913.67803,2438.89498,1.62711,4.57889,0.06889,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.199999999999987,945.9676825376223,2427.4789648654714,2.106657454274952,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,887.79521,2462.24257,5.46874,4.36229,0.05319,1.947,5.416,2.708,2.708,913.65573,2439.33808,1.62914,4.43849,0.0206,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.299999999999986,945.5592173540516,2428.1668280518143,2.110747474343064,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,888.11897,2461.93735,5.4613,4.45143,0.03289,1.947,5.416,2.708,2.708,913.63382,2439.77109,1.63156,4.33734,0.00245,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.399999999999986,945.1479422205405,2428.8530148586465,2.114756494460618,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,888.40678,2461.61493,5.4616,4.32349,0.02079,1.947,5.416,2.708,2.708,913.59533,2440.21585,1.63127,4.46597,-0.02319,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.499999999999986,944.7339194627377,2429.537547345338,2.1187003952329406,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,888.69456,2461.27421,5.45803,4.46175,0.02547,1.947,5.416,2.708,2.708,913.61009,2440.65064,1.62091,4.35213,-0.07701,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.599999999999985,944.3172002036547,2430.2204416478653,2.122594679066747,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,888.98016,2460.95176,5.45567,4.30907,0.01372,1.947,5.416,2.708,2.708,913.61025,2441.07837,1.62425,4.279,-0.12868,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.699999999999985,943.8978247269138,2430.9017079532287,2.126454111310954,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,889.26873,2460.62091,5.45373,4.39193,-0.00161,1.947,5.416,2.708,2.708,913.56646,2441.51234,1.62748,4.36353,-0.15182,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.799999999999985,943.4758230788949,2431.581350637574,2.130293197791028,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,889.55285,2460.28965,5.44694,4.36579,-0.03426,1.947,5.416,2.708,2.708,913.5074,2441.94456,1.63259,4.36431,-0.13834,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.899999999999984,943.0512153400944,2432.259368216598,2.134125596810138,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,889.86635,2459.9707,5.43752,4.47409,-0.04371,1.947,5.416,2.708,2.708,913.46355,2442.36691,1.63192,4.2478,-0.11473,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
8.999999999999984,942.6240122919127,2432.935753554212,2.137964466556712,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,890.16082,2459.65009,5.43019,4.35489,-0.06621,1.947,5.416,2.708,2.708,913.43449,2442.79003,1.63168,4.2429,-0.07889,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.099999999999984,942.1942158427239,2433.6104939350844,2.141822507683525,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,890.43712,2459.32375,5.43214,4.27768,-0.07314,1.947,5.416,2.708,2.708,913.39517,2443.22007,1.63688,4.31992,-0.04351,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.199999999999983,941.7618194224982,2434.283571126119,2.145711694386679,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,890.70157,2458.99736,5.43273,4.20237,-0.07954,1.947,5.416,2.708,2.708,913.39002,2443.66262,1.64687,4.42756,-0.02633,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.299999999999983,941.3268085561712,2434.954961560585,2.149643438927548,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,890.99271,2458.67567,5.42318,4.34043,-0.07914,1.947,5.416,2.708,2.708,913.41486,2444.1128,1.65173,4.51043,-0.01849,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.399999999999983,940.8891613232981,2435.624636458482,2.153628715033821,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,891.28856,2458.37119,5.41612,4.24709,-0.09309,1.947,5.416,2.708,2.708,913.38666,2444.56093,1.64828,4.49186,0.00199,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.499999999999982,940.4488487335653,2436.292561897912,2.1576778128973437,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,891.55868,2458.03961,5.41675,4.27846,-0.10644,1.947,5.416,2.708,2.708,913.30415,2444.99242,1.6478,4.39492,0.02765,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.599999999999982,940.005835265253,2436.9586989980717,2.1618007348535,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,891.82688,2457.70446,5.41496,4.29413,-0.11232,1.947,5.416,2.708,2.708,913.26044,2445.42395,1.64912,4.33909,0.04962,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.699999999999982,939.5600791387192,2437.6230039317975,2.166006829449062,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,892.09573,2457.36586,5.41138,4.32517,-0.08921,1.947,5.416,2.708,2.708,913.20579,2445.85459,1.65787,4.34285,0.03944,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.799999999999981,939.111532834014,2438.2854281024393,2.17030481273765,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,892.36337,2457.03366,5.40915,4.26761,-0.06503,1.947,5.416,2.708,2.708,913.12931,2446.28711,1.66427,4.39403,0.00742,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.89999999999998,938.6601435929745,2438.9459183161357,2.1747030231965563,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,892.64117,2456.71854,5.40748,4.20243,-0.03272,1.947,5.416,2.708,2.708,913.10098,2446.72639,1.66526,4.40351,-0.02015,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
9.99999999999998,938.2058537522221,2439.604416843016,2.1792093196423243,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,892.90944,2456.39793,5.40435,4.1821,-0.00035,1.947,5.416,2.708,2.708,913.09704,2447.17084,1.66415,4.44641,-0.01802,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
10.09999999999998,937.748601144499,2440.2608615261734,2.1838310803200858,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,893.1817,2456.05922,5.39637,4.34738,0.03306,1.947,5.416,2.708,2.708,913.06239,2447.59744,1.67276,4.28193,-0.0001,1.947,5.416,2.708,2.708,,,,,,,,,,,,,,,,,,,-1.0
10.19999999999998,937.2883195009562,2440.915185893695,2.1885749892504562,7.999997308217721,4.300359168155771e-15,6.7,13.4,9.8,3.8,893.46402,2455.72277,5.39053,4.39368,0.04204,1.947,5.416,2.708,2.708,912.99607,2448.02035,1.67819,4.28255,0.01576,1.947,5.416,2.708,2.708,866.51339,2480.19595,5.60866,3.40753,0.24794,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
10.29999999999998,936.8249389930794,2441.567319372543,2.193447650379458,7.8999973082177215,-0.9999999999999957,6.7,13.4,9.8,3.8,893.74489,2455.3849,5.38429,4.39541,0.04889,1.947,5.416,2.708,2.708,912.95722,2448.45546,1.68842,4.37022,0.02576,1.947,5.416,2.708,2.708,866.77915,2479.98115,5.61113,3.41858,0.25718,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
10.399999999999979,936.3642182830039,2442.20906387155,2.1983822099202195,7.699997308217722,-1.9999999999999956,6.7,13.4,9.8,3.8,894.00666,2455.02874,5.38109,4.42199,0.07993,1.947,5.416,2.708,2.708,912.91906,2448.90505,1.68683,4.51383,0.03744,1.947,5.416,2.708,2.708,867.05631,2479.7637,5.61684,3.52437,0.25574,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
10.499999999999979,935.9120803159794,2442.8323381644905,2.203314862293945,7.399997308217722,-2.9999999999999956,6.7,13.4,9.8,3.8,894.26907,2454.66627,5.36739,4.47659,0.11136,1.947,5.416,2.708,2.708,912.85342,2449.34858,1.68845,4.48532,0.06043,1.947,5.416,2.708,2.708,867.3491,2479.53662,5.6188,3.70664,0.25443,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
10.599999999999978,935.4746088044867,2443.4291784096554,2.208164933398955,6.999997308217723,-3.9999999999999956,6.7,13.4,9.8,3.8,894.54999,2454.341,5.35807,4.29939,0.12633,1.947,5.416,2.708,2.708,912.79868,2449.78688,1.70007,4.41873,0.0974,1.947,5.416,2.708,2.708,867.64397,2479.31182,5.62042,3.70954,0.25712,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
10.699999999999978,935.0580510419384,2443.9917432980114,2.2128371451593254,6.699997308217723,-2.9999999999999956,6.7,13.4,9.8,3.8,894.83042,2454.01091,5.35413,4.33305,0.12156,1.947,5.416,2.708,2.708,912.76513,2450.22911,1.70593,4.43677,0.13076,1.947,5.416,2.708,2.708,867.9385,2479.09732,5.62181,3.64499,0.27342,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
10.799999999999978,934.6568343471444,2444.528329547481,2.217398139840592,6.499997308217724,-1.9999999999999956,6.7,13.4,9.8,3.8,895.06933,2453.62806,5.34707,4.51443,0.09668,1.947,5.416,2.708,2.708,912.69452,2450.67297,1.71528,4.49613,0.14999,1.947,5.416,2.708,2.708,868.22124,2478.87547,5.62299,3.59529,0.29634,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
10.899999999999977,934.2652240204907,2445.047117560186,2.2219193776628825,6.399997308217724,-0.9999999999999956,6.7,13.4,9.8,3.8,895.32686,2453.2686,5.33644,4.4235,0.07395,1.947,5.416,2.708,2.708,912.61391,2451.13081,1.72106,4.6507,0.15195,1.947,5.416,2.708,2.708,868.50829,2478.65286,5.62495,3.6341,0.29942,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
10.999999999999977,933.8773329410708,2445.55617567667,2.2264738504541297,6.399997308217724,4.440892098500626e-15,6.7,13.4,9.8,3.8,895.6183,2452.93151,5.32284,4.45782,0.06522,1.947,5.416,2.708,2.708,912.52588,2451.58137,1.72543,4.5928,0.14407,1.947,5.416,2.708,2.708,868.79751,2478.41633,5.62614,3.73768,0.27144,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.099999999999977,933.4871274013742,2446.063461880151,2.231132340132863,6.499994561889108,0.9999725367138366,6.7,13.4,9.8,3.8,895.88316,2452.58059,5.30996,4.39834,0.07615,1.947,5.416,2.708,2.708,912.43951,2452.02619,1.73926,4.53298,0.14172,1.947,5.416,2.708,2.708,869.09809,2478.18678,5.62797,3.78355,0.23931,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.199999999999976,933.0884292625043,2446.5768224621083,2.235981050308257,6.599991778676014,0.9999721678690593,6.7,13.4,9.8,3.8,896.09825,2452.20995,5.30357,4.28691,0.10492,1.947,5.416,2.708,2.708,912.38901,2452.47625,1.74871,4.53072,0.15221,1.947,5.416,2.708,2.708,869.39612,2477.94887,5.62787,3.815,0.21478,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.299999999999976,932.6810748103345,2447.096111654258,2.241027170362005,6.699988958063146,0.9999717938713283,6.7,13.4,9.8,3.8,896.31284,2451.82637,5.29325,4.39686,0.1202,1.947,5.416,2.708,2.708,912.30599,2452.9271,1.75838,4.58621,0.17725,1.947,5.416,2.708,2.708,869.68743,2477.71717,5.62892,3.72361,0.20952,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.399999999999975,932.2648936660685,2447.621175246158,2.2462773930299917,6.799986098605341,0.9999714054219517,6.7,13.4,9.8,3.8,896.55171,2451.43865,5.27317,4.55568,0.15464,1.947,5.416,2.708,2.708,912.21731,2453.372,1.77118,4.53841,0.18328,1.947,5.416,2.708,2.708,869.98455,2477.49771,5.62957,3.69528,0.20829,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.499999999999975,931.839709020297,2448.1518504070737,2.2517383405790508,6.899983194845717,0.9999709624037596,6.7,13.4,9.8,3.8,896.78379,2451.05336,5.26116,4.49976,0.18964,1.947,5.416,2.708,2.708,912.11608,2453.81635,1.78461,4.55924,0.17062,1.947,5.416,2.708,2.708,870.28638,2477.27297,5.63258,3.76476,0.19293,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.599999999999975,931.4053376701194,2448.6879653304213,2.25741664424138,6.899980291086093,-2.903759624039992e-05,6.7,13.4,9.8,3.8,897.01269,2450.65105,5.24727,4.63052,0.22446,1.947,5.416,2.708,2.708,912.01008,2454.27146,1.79485,4.6746,0.14601,1.947,5.416,2.708,2.708,870.58163,2477.0401,5.63536,3.76163,0.17521,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.699999999999974,930.967929299773,2449.2216049070316,2.263234305565116,6.799977387326469,-1.0000290375962404,6.7,13.4,9.8,3.8,897.25598,2450.25694,5.23424,4.63335,0.28164,1.947,5.416,2.708,2.708,911.88576,2454.73782,1.80634,4.82838,0.1347,1.947,5.416,2.708,2.708,870.89309,2476.81539,5.63853,3.84208,0.15862,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.799999999999974,930.5338081557568,2449.7449936315943,2.2690870190384627,6.799974483566845,-2.903759624039992e-05,6.7,13.4,9.8,3.8,897.51637,2449.85434,5.21985,4.79665,0.32741,1.947,5.416,2.708,2.708,911.77305,2455.20029,1.81839,4.76194,0.14195,1.947,5.416,2.708,2.708,871.20331,2476.59052,5.64032,3.83319,0.16032,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.899999999999974,930.096631406901,2450.265832397463,2.275077835428112,6.899971579807221,0.9999709624037596,6.7,13.4,9.8,3.8,897.75747,2449.44112,5.20994,4.78612,0.33839,1.947,5.416,2.708,2.708,911.65631,2455.64618,1.82867,4.61109,0.16595,1.947,5.416,2.708,2.708,871.50531,2476.36287,5.64518,3.78334,0.16756,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
11.999999999999973,929.6498675958863,2450.7916633353025,2.2812962646978185,6.899968676047597,-2.903759624039992e-05,6.7,13.4,9.8,3.8,897.96667,2449.01442,5.20385,4.75409,0.33385,1.947,5.416,2.708,2.708,911.52884,2456.07803,1.83837,4.50457,0.19023,1.947,5.416,2.708,2.708,871.81665,2476.13621,5.64783,3.85262,0.18135,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.099999999999973,929.1998427907338,2451.314705735163,2.287639325048989,6.7999657722879725,-1.0000290375962404,6.7,13.4,9.8,3.8,898.17409,2448.57193,5.19225,4.88875,0.31213,1.947,5.416,2.708,2.708,911.39957,2456.52534,1.85417,4.65807,0.19647,1.947,5.416,2.708,2.708,872.12393,2475.89812,5.65044,3.88891,0.19092,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.199999999999973,928.7530796416912,2451.827344042062,2.2940045328389185,6.5999628685283485,-2.0000290375962404,6.7,13.4,9.8,3.8,898.3735,2448.1304,5.18275,4.84639,0.29804,1.947,5.416,2.708,2.708,911.28492,2456.9938,1.86762,4.82473,0.19014,1.947,5.416,2.708,2.708,872.44196,2475.66366,5.64741,3.95285,0.18513,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.299999999999972,928.3162985724182,2452.322134296801,2.3002861921235684,6.499959964768724,-1.0000290375962404,6.7,13.4,9.8,3.8,898.57941,2447.70128,5.1763,4.76168,0.2861,1.947,5.416,2.708,2.708,911.15145,2457.46144,1.87583,4.86508,0.20107,1.947,5.416,2.708,2.708,872.76036,2475.4384,5.65052,3.9017,0.17747,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.399999999999972,927.883083124907,2452.8067157362657,2.306563385683398,6.4999570610091,-2.903759624039992e-05,6.7,13.4,9.8,3.8,898.80224,2447.28605,5.1619,4.71438,0.27827,1.947,5.416,2.708,2.708,911.00074,2457.92112,1.88624,4.83942,0.23306,1.947,5.416,2.708,2.708,873.08251,2475.19873,5.65694,4.01687,0.17711,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.499999999999972,927.446834615769,2453.288568054123,2.3129210552950488,6.599954157249476,0.9999709624037596,6.7,13.4,9.8,3.8,899.02815,2446.86929,5.15175,4.74238,0.28001,1.947,5.416,2.708,2.708,910.84124,2458.37393,1.89997,4.80279,0.27562,1.947,5.416,2.708,2.708,873.40911,2474.97541,5.65506,3.95807,0.15989,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.599999999999971,927.0007731278905,2453.775007256706,2.3194368858418297,6.699951336650847,0.9999717940137132,6.7,13.4,9.8,3.8,899.23315,2446.4276,5.14365,4.87139,0.29245,1.947,5.416,2.708,2.708,910.66182,2458.83164,1.91341,4.91815,0.29641,1.947,5.416,2.708,2.708,873.7243,2474.74295,5.65261,3.91801,0.11451,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.69999999999997,926.5447453335505,2454.26585563444,2.326099846641852,6.799948477208237,0.9999714055738997,6.7,13.4,9.8,3.8,899.43181,2445.96786,5.13144,5.01018,0.33518,1.947,5.416,2.708,2.708,910.47428,2459.30188,1.92017,5.06455,0.29459,1.947,5.416,2.708,2.708,874.03995,2474.50558,5.65341,3.95094,0.06401,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.79999999999997,926.078602281758,2454.760935070685,2.332899339631504,6.799945617765627,-2.8594426100259085e-05,6.7,13.4,9.8,3.8,899.62523,2445.50492,5.12085,5.01928,0.38102,1.947,5.416,2.708,2.708,910.29766,2459.77497,1.93509,5.0518,0.28149,1.947,5.416,2.708,2.708,874.35315,2474.26154,5.65753,3.97211,0.0383,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.89999999999997,925.6091039397558,2455.252833343606,2.33974779756593,6.699942758323017,-1.0000285944261003,6.7,13.4,9.8,3.8,899.8161,2445.0371,5.10817,5.05431,0.39454,1.947,5.416,2.708,2.708,910.14138,2460.24827,1.95006,4.9863,0.26747,1.947,5.416,2.708,2.708,874.64621,2474.01229,5.65571,3.84877,0.01941,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
12.99999999999997,925.1432019093709,2455.734318159287,2.3465365195925627,6.499939898880407,-2.0000285944261003,6.7,13.4,9.8,3.8,900.00693,2444.54797,5.10151,5.25244,0.39463,1.947,5.416,2.708,2.708,909.97661,2460.71217,1.96207,4.92498,0.25943,1.947,5.416,2.708,2.708,874.94516,2473.79943,5.65382,3.67136,-0.00209,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.09999999999997,924.6880470675218,2456.1983507624864,2.3531810241776268,6.199937039437797,-3.0000285944261003,6.7,13.4,9.8,3.8,900.20691,2444.03954,5.09672,5.46583,0.39551,1.947,5.416,2.708,2.708,909.76346,2461.16271,1.97236,4.98608,0.23966,1.947,5.416,2.708,2.708,875.26537,2473.60171,5.65203,3.76472,-0.03326,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.199999999999969,924.2509684125089,2456.638071631063,2.3595968507764584,5.799934179995187,-4.0000285944261,6.7,13.4,9.8,3.8,900.3999,2443.54386,5.08775,5.32115,0.38291,1.947,5.416,2.708,2.708,909.55019,2461.61611,1.98421,5.01254,0.20383,1.947,5.416,2.708,2.708,875.58401,2473.37246,5.65082,3.927,-0.05906,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.299999999999969,923.8394581431937,2457.0467911720334,2.365696686157672,5.299931320552577,-5.0000285944261,6.7,13.4,9.8,3.8,900.5956,2443.08474,5.08214,4.99271,0.35428,1.947,5.416,2.708,2.708,909.33918,2462.07073,1.99831,5.01405,0.16578,1.947,5.416,2.708,2.708,875.90449,2473.13683,5.64829,3.9794,-0.06775,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.399999999999968,923.4611523184676,2457.417974984994,2.371386725644252,4.699928461109967,-6.0000285944261,6.7,13.4,9.8,3.8,900.78008,2442.61581,5.07718,5.0411,0.32663,1.947,5.416,2.708,2.708,909.1261,2462.52569,2.01057,5.02591,0.13637,1.947,5.416,2.708,2.708,876.20198,2472.89274,5.65231,3.84976,-0.04509,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.499999999999968,923.1238068219707,2457.745223042878,2.3765624724471306,3.999925601667357,-7.0000285944261,6.7,13.4,9.8,3.8,900.96337,2442.12572,5.07217,5.23453,0.30716,1.947,5.416,2.708,2.708,908.9201,2462.98069,2.02513,4.99643,0.12734,1.947,5.416,2.708,2.708,876.48418,2472.65232,5.65288,3.70879,-0.00261,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.599999999999968,922.8352676065596,2458.022241398513,2.3811041011498486,3.199922742224747,-8.0000285944261,6.7,13.4,9.8,3.8,901.13541,2441.63078,5.06834,5.2419,0.29255,1.947,5.416,2.708,2.708,908.70413,2463.43377,2.04338,5.02107,0.12523,1.947,5.416,2.708,2.708,876.78932,2472.42508,5.64718,3.806,0.01183,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.699999999999967,922.6034334118809,2458.242804227974,2.384870312972772,2.2999198827821368,-9.0000285944261,6.7,13.4,9.8,3.8,901.29222,2441.14114,5.06292,5.14328,0.29333,1.947,5.416,2.708,2.708,908.48166,2463.88387,2.05108,5.02282,0.12376,1.947,5.416,2.708,2.708,877.11433,2472.20177,5.64542,3.94501,0.00327,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.799999999999967,922.4362084996201,2458.4007033837397,2.3876909346055273,1.2999170233395267,-10.0000285944261,6.7,13.4,9.8,3.8,901.45925,2440.64578,5.05947,5.2297,0.32053,1.947,5.416,2.708,2.708,908.23843,2464.3222,2.06305,5.01505,0.11796,1.947,5.416,2.708,2.708,877.44819,2471.97428,5.64376,4.04146,-0.013,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.899999999999967,922.3414414621817,2458.489681197215,2.3893697662940974,0.19991416389691663,-11.0000285944261,6.7,13.4,9.8,3.8,901.64291,2440.13002,5.05342,5.47709,0.33799,1.947,5.416,2.708,2.708,907.98797,2464.76461,2.07688,5.08579,0.10943,1.947,5.416,2.708,2.708,877.7633,2471.7378,5.63704,3.94133,-0.00951,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
13.999999999999966,922.3268442925671,2458.503340603077,2.389640456532316,0.0,-12.0000285944261,6.7,13.4,9.8,3.8,901.83993,2439.597,5.04843,5.68484,0.34224,1.947,5.416,2.708,2.708,907.72846,2465.20557,2.09395,5.11865,0.10833,1.947,5.416,2.708,2.708,878.0638,2471.51865,5.63471,3.72087,-0.00576,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
14.099999999999966,922.3268442925671,2458.503340603077,2.389640456532316,0.0,-13.0000285944261,6.7,13.4,9.8,3.8,902.03888,2439.06802,5.04742,5.65379,0.34989,1.947,5.416,2.708,2.708,907.46355,2465.6435,2.10679,5.12021,0.11534,1.947,5.416,2.708,2.708,878.34762,2471.26702,5.63411,3.79457,-0.01174,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
14.199999999999966,922.3268442925671,2458.503340603077,2.389640456532316,0.0,-14.0000285944261,6.7,13.4,9.8,3.8,902.22546,2438.5494,5.05081,5.51371,0.36853,1.947,5.416,2.708,2.708,907.19227,2466.07229,2.11849,5.07604,0.12374,1.947,5.416,2.708,2.708,878.65313,2471.03086,5.63264,3.86287,-0.03633,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
14.299999999999965,922.3268442925671,2458.503340603077,2.389640456532316,0.0,-15.0,6.7,13.4,9.8,3.8,902.40264,2438.04147,5.05287,5.38156,0.36993,1.947,5.416,2.708,2.708,906.92341,2466.50249,2.1316,5.0751,0.13073,1.947,5.416,2.708,2.708,878.96631,2470.79199,5.6333,3.94029,-0.07766,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
14.399999999999965,922.3268442925671,2458.503340603077,2.389640456532316,0.0,-15.0,6.7,13.4,9.8,3.8,902.57088,2437.5175,5.04972,5.50548,0.33025,1.947,5.416,2.708,2.708,906.65545,2466.93862,2.14804,5.12046,0.12389,1.947,5.416,2.708,2.708,879.24641,2470.54721,5.62614,3.72138,-0.10523,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
14.499999999999964,922.3268442925671,2458.503340603077,2.389640456532316,0.0,-15.0,6.7,13.4,9.8,3.8,902.74278,2436.98425,5.05092,5.60512,0.25601,1.947,5.416,2.708,2.708,906.38364,2467.38055,2.15902,5.19027,0.11726,1.947,5.416,2.708,2.708,879.54945,2470.33039,5.61847,3.7277,-0.10003,1.947,5.416,2.708,2.708,,,,,,,,,,-1.0
