,x_ego,y_ego,yaw_rad_ego,v_mps_ego,acc_mpss_ego,width_ego,length_ego,locationPoint2Head_ego,locationPoint2Rear_ego,x_1,y_1,yaw_rad_1,v_mps_1,acc_mpss_1,width_1,length_1,locationPoint2Head_1,locationPoint2Rear_1,x_2,y_2,yaw_rad_2,v_mps_2,acc_mpss_2,width_2,length_2,locationPoint2Head_2,locationPoint2Rear_2,x_3,y_3,yaw_rad_3,v_mps_3,acc_mpss_3,width_3,length_3,locationPoint2Head_3,locationPoint2Rear_3,x_4,y_4,yaw_rad_4,v_mps_4,acc_mpss_4,width_4,length_4,locationPoint2Head_4,locationPoint2Rear_4,end
5.899999999999995,2366.8571,997.8884,0.9396,-2.3886,0.2554,4,9,6.5,2.5,2393.0357,1036.5107,5.8495,3.6963,0.2268,1.877,4.49,2.245,2.245,2359.0571,1005.2936,4.5016,6.7434,0.3199,1.877,4.49,2.245,2.245,2363.9551,1058.3983,3.0325,2.4703,-0.1221,1.877,4.49,2.245,2.245,2382.2837,1039.3694,5.793,4.0178,0.6306,1.877,4.49,2.245,2.245,-1.0
5.999999999999995,2366.7162,997.6955,0.9081,-2.3617,0.2692,4,9,6.5,2.5,2393.3873,1036.3358,5.8328,3.712,0.2366,1.877,4.49,2.245,2.245,2358.8932,1004.6183,4.5028,6.8085,0.3413,1.877,4.49,2.245,2.245,2363.7019,1058.4478,3.0515,2.499,0.0302,1.877,4.49,2.245,2.245,2382.6376,1039.1624,5.7972,4.0689,0.6583,1.877,4.49,2.245,2.245,-1.0
6.099999999999994,2366.5709,997.5094,0.876,-2.3331,0.2861,4,9,6.5,2.5,2393.7381,1036.153,5.8174,3.7474,0.2442,1.877,4.49,2.245,2.245,2358.7233,1003.9394,4.5037,6.8587,0.3601,1.877,4.49,2.245,2.245,2363.4372,1058.4844,3.0667,2.6544,0.1845,1.877,4.49,2.245,2.245,2382.9906,1038.9408,5.8031,4.1397,0.6683,1.877,4.49,2.245,2.245,-1.0
6.199999999999994,2366.4215,997.3301,0.8435,-2.3032,0.2986,4,9,6.5,2.5,2394.0907,1035.963,5.8029,3.7767,0.2461,1.877,4.49,2.245,2.245,2358.5494,1003.2585,4.5036,6.8964,0.3744,1.877,4.49,2.245,2.245,2363.1541,1058.4945,3.0785,2.7721,0.3325,1.877,4.49,2.245,2.245,2383.3491,1038.713,5.8073,4.2021,0.6627,1.877,4.49,2.245,2.245,-1.0
6.299999999999994,2366.2684,997.1581,0.8105,-2.2719,0.3139,4,9,6.5,2.5,2394.4479,1035.7682,5.7875,3.8445,0.2438,1.877,4.49,2.245,2.245,2358.3752,1002.5778,4.5042,6.909,0.3821,1.877,4.49,2.245,2.245,2362.8568,1058.4948,3.0923,2.8934,0.4604,1.877,4.49,2.245,2.245,2383.7166,1038.4898,5.8104,4.2559,0.6479,1.877,4.49,2.245,2.245,-1.0
6.399999999999993,2366.1118,996.9935,0.7778,-2.2393,0.3252,4,9,6.5,2.5,2394.81,1035.5752,5.7684,3.8976,0.245,1.877,4.49,2.245,2.245,2358.2044,1001.897,4.5051,6.932,0.3803,1.877,4.49,2.245,2.245,2362.549,1058.5061,3.1114,3.0188,0.5682,1.877,4.49,2.245,2.245,2384.0928,1038.2806,5.813,4.3022,0.6252,1.877,4.49,2.245,2.245,-1.0
6.499999999999993,2365.9523,996.8363,0.7449,-2.2054,0.3389,4,9,6.5,2.5,2395.169,1035.381,5.7487,3.8757,0.2518,1.877,4.49,2.245,2.245,2358.0382,1001.2133,4.5048,6.9725,0.3673,1.877,4.49,2.245,2.245,2362.2271,1058.5279,3.1304,3.1654,0.66,1.877,4.49,2.245,2.245,2384.4749,1038.0804,5.8165,4.3367,0.5977,1.877,4.49,2.245,2.245,-1.0
6.5999999999999925,2365.7901,996.6868,0.7123,-2.1703,0.3519,4,9,6.5,2.5,2395.5168,1035.1813,5.7297,3.8597,0.2595,1.877,4.49,2.245,2.245,2357.872,1000.5239,4.504,7.0122,0.346,1.877,4.49,2.245,2.245,2361.8941,1058.5455,3.1465,3.2779,0.7237,1.877,4.49,2.245,2.245,2384.8607,1037.8776,5.821,4.3847,0.5651,1.877,4.49,2.245,2.245,-1.0
6.699999999999992,2365.6259,996.545,0.6795,-2.1339,0.3634,4,9,6.5,2.5,2395.8552,1034.9658,5.7101,3.8784,0.263,1.877,4.49,2.245,2.245,2357.7033,999.8284,4.5019,7.0284,0.3195,1.877,4.49,2.245,2.245,2361.5522,1058.5623,3.163,3.2961,0.7549,1.877,4.49,2.245,2.245,2385.2478,1037.6629,5.8235,4.4311,0.5285,1.877,4.49,2.245,2.245,-1.0
6.799999999999992,2365.4599,996.4109,0.6472,-2.0964,0.375,4,9,6.5,2.5,2396.1908,1034.7356,5.689,3.9371,0.2571,1.877,4.49,2.245,2.245,2357.5284,999.1313,4.4997,7.0371,0.2952,1.877,4.49,2.245,2.245,2361.2017,1058.5821,3.1809,3.3749,0.7585,1.877,4.49,2.245,2.245,2385.6346,1037.4374,5.8252,4.4469,0.4892,1.877,4.49,2.245,2.245,-1.0
6.8999999999999915,2365.2926,996.2845,0.6147,-2.0578,0.386,4,9,6.5,2.5,2396.5305,1034.4992,5.6655,3.9919,0.2451,1.877,4.49,2.245,2.245,2357.35,998.4363,4.4995,7.0343,0.2733,1.877,4.49,2.245,2.245,2360.8397,1058.5965,3.1968,3.433,0.7367,1.877,4.49,2.245,2.245,2386.0236,1037.2128,5.8258,4.4646,0.4467,1.877,4.49,2.245,2.245,-1.0
6.999999999999991,2365.1245,996.1658,0.5828,-2.0182,0.3965,4,9,6.5,2.5,2396.8745,1034.2631,5.6409,4.019,0.2343,1.877,4.49,2.245,2.245,,,,,,,,,,2360.4745,1058.6009,3.2091,3.4697,0.6855,1.877,4.49,2.245,2.245,2386.418,1036.9991,5.8262,4.482,0.4011,1.877,4.49,2.245,2.245,-1.0
7.099999999999991,2364.956,996.0547,0.5507,-1.9775,0.4063,4,9,6.5,2.5,2397.2145,1034.0233,5.6161,4.0118,0.2308,1.877,4.49,2.245,2.245,,,,,,,,,,2360.1119,1058.5936,3.2217,3.4523,0.6136,1.877,4.49,2.245,2.245,2386.8175,1036.7981,5.826,4.4981,0.3512,1.877,4.49,2.245,2.245,-1.0
7.19999999999999,2364.7875,995.9512,0.5193,-1.9358,0.4176,4,9,6.5,2.5,2397.5451,1033.7727,5.59,4.0095,0.2298,1.877,4.49,2.245,2.245,,,,,,,,,,2359.7538,1058.5663,3.2341,3.4754,0.5346,1.877,4.49,2.245,2.245,2387.2212,1036.6045,5.8258,4.5109,0.2998,1.877,4.49,2.245,2.245,-1.0
7.29999999999999,2364.6195,995.8552,0.4885,-1.8931,0.4264,4,9,6.5,2.5,2397.8681,1033.5063,5.5631,4.0389,0.2223,1.877,4.49,2.245,2.245,,,,,,,,,,2359.4033,1058.5199,3.2429,3.4768,0.4572,1.877,4.49,2.245,2.245,2387.6225,1036.4028,5.8258,4.502,0.2507,1.877,4.49,2.245,2.245,-1.0
7.39999999999999,2364.4523,995.7663,0.4584,-1.8496,0.4347,4,9,6.5,2.5,2398.1797,1033.2234,5.5355,4.0439,0.211,1.877,4.49,2.245,2.245,,,,,,,,,,2359.061,1058.4635,3.248,3.4312,0.39,1.877,4.49,2.245,2.245,2388.0165,1036.1884,5.8244,4.482,0.205,1.877,4.49,2.245,2.245,-1.0
7.499999999999989,2364.2864,995.6845,0.4283,-1.8054,0.4426,4,9,6.5,2.5,2398.4832,1032.9324,5.507,4.0825,0.1979,1.877,4.49,2.245,2.245,,,,,,,,,,2358.7225,1058.4184,3.2504,3.4235,0.3297,1.877,4.49,2.245,2.245,2388.4042,1035.9655,5.8219,4.4612,0.1606,1.877,4.49,2.245,2.245,-1.0
7.599999999999989,2364.1222,995.6095,0.3989,-1.7604,0.45,4,9,6.5,2.5,2398.7832,1032.6377,5.477,4.0913,0.1912,1.877,4.49,2.245,2.245,,,,,,,,,,2358.3848,1058.3977,3.2507,3.3966,0.2766,1.877,4.49,2.245,2.245,2388.7911,1035.7435,5.8179,4.4665,0.1174,1.877,4.49,2.245,2.245,-1.0
7.699999999999989,2363.96,995.5411,0.3702,-1.7145,0.4586,4,9,6.5,2.5,2399.0727,1032.3332,5.4474,4.077,0.1902,1.877,4.49,2.245,2.245,,,,,,,,,,2358.0431,1058.3898,3.2466,3.4499,0.2241,1.877,4.49,2.245,2.245,2389.1844,1035.5296,5.8132,4.4649,0.076,1.877,4.49,2.245,2.245,-1.0
7.799999999999988,2363.8001,995.4791,0.3423,-1.668,0.4652,4,9,6.5,2.5,2399.3527,1032.0109,5.4179,4.115,0.1898,1.877,4.49,2.245,2.245,,,,,,,,,,2357.6902,1058.3758,3.2394,3.5289,0.1692,1.877,4.49,2.245,2.245,2389.5847,1035.3267,5.8097,4.4604,0.0421,1.877,4.49,2.245,2.245,-1.0
7.899999999999988,2363.643,995.4231,0.3151,-1.6209,0.4714,4,9,6.5,2.5,2399.6266,1031.6747,5.3868,4.1316,0.1906,1.877,4.49,2.245,2.245,,,,,,,,,,2357.3271,1058.3527,3.2326,3.5277,0.1195,1.877,4.49,2.245,2.245,2389.9854,1035.1306,5.8074,4.4349,0.017,1.877,4.49,2.245,2.245,-1.0
7.999999999999988,2363.4889,995.3729,0.2886,-1.5731,0.4775,4,9,6.5,2.5,2399.8951,1031.3272,5.3543,4.1811,0.1911,1.877,4.49,2.245,2.245,,,,,,,,,,2356.9615,1058.3291,3.233,3.496,0.0802,1.877,4.49,2.245,2.245,2390.378,1034.9295,5.805,4.417,0.0016,1.877,4.49,2.245,2.245,-1.0
8.099999999999987,2363.3381,995.3281,0.2629,-1.5246,0.4849,4,9,6.5,2.5,2400.1546,1030.9714,5.3202,4.2006,0.1942,1.877,4.49,2.245,2.245,,,,,,,,,,2356.6037,1058.2892,3.2379,3.4471,0.0578,1.877,4.49,2.245,2.245,2390.7618,1034.7164,5.8017,4.4036,-0.0115,1.877,4.49,2.245,2.245,-1.0
8.199999999999987,2363.1909,995.2885,0.238,-1.4756,0.4906,4,9,6.5,2.5,2400.4028,1030.6041,5.2868,4.2106,0.2049,1.877,4.49,2.245,2.245,,,,,,,,,,2356.2574,1058.2384,3.2463,3.375,0.0434,1.877,4.49,2.245,2.245,2391.1418,1034.4885,5.7981,4.4212,-0.0238,1.877,4.49,2.245,2.245,-1.0
8.299999999999986,2363.0475,995.2537,0.2139,-1.426,0.496,4,9,6.5,2.5,2400.6394,1030.2284,5.2531,4.2238,0.2184,1.877,4.49,2.245,2.245,,,,,,,,,,2355.9198,1058.198,3.2589,3.3409,0.0274,1.877,4.49,2.245,2.245,2391.5259,1034.2598,5.7923,4.4228,-0.0347,1.877,4.49,2.245,2.245,-1.0
8.399999999999986,2362.9081,995.2234,0.1905,-1.3757,0.5022,4,9,6.5,2.5,2400.8617,1029.8397,5.2208,4.2559,0.2351,1.877,4.49,2.245,2.245,,,,,,,,,,2355.5826,1058.1733,3.2751,3.3648,0.0148,1.877,4.49,2.245,2.245,2391.9149,1034.0454,5.7825,4.4354,-0.0394,1.877,4.49,2.245,2.245,-1.0
8.499999999999986,2362.773,995.1974,0.168,-1.325,0.5069,4,9,6.5,2.5,2401.0712,1029.4411,5.1913,4.291,0.2491,1.877,4.49,2.245,2.245,,,,,,,,,,2355.2345,1058.1532,3.2921,3.4212,0.0095,1.877,4.49,2.245,2.245,2392.3029,1033.8352,5.7709,4.4083,-0.0408,1.877,4.49,2.245,2.245,-1.0
8.599999999999985,2362.6424,995.1752,0.1463,-1.2739,0.5114,4,9,6.5,2.5,2401.2759,1029.0325,5.1639,4.3405,0.2616,1.877,4.49,2.245,2.245,,,,,,,,,,2354.8761,1058.1327,3.3076,3.4582,0.0148,1.877,4.49,2.245,2.245,2392.684,1033.6165,5.759,4.3923,-0.0394,1.877,4.49,2.245,2.245,-1.0
8.699999999999985,2362.5164,995.1566,0.1254,-1.2223,0.5165,4,9,6.5,2.5,2401.4732,1028.6118,5.1385,4.3839,0.2793,1.877,4.49,2.245,2.245,,,,,,,,,,2354.5134,1058.1027,3.3222,3.476,0.0285,1.877,4.49,2.245,2.245,2393.0616,1033.3879,5.746,4.3861,-0.0371,1.877,4.49,2.245,2.245,-1.0
8.799999999999985,2362.3951,995.1414,0.1054,-1.1702,0.5204,4,9,6.5,2.5,2401.6644,1028.1812,5.1149,4.4304,0.3003,1.877,4.49,2.245,2.245,,,,,,,,,,2354.1497,1058.0574,3.3354,3.5001,0.0481,1.877,4.49,2.245,2.245,2393.4342,1033.1511,5.7301,4.4052,-0.0321,1.877,4.49,2.245,2.245,-1.0
8.899999999999984,2362.2787,995.129,0.0865,-1.1177,0.5249,4,9,6.5,2.5,2401.8484,1027.7423,5.0943,4.4558,0.3212,1.877,4.49,2.245,2.245,,,,,,,,,,2353.7873,1057.9942,3.3469,3.5112,0.0687,1.877,4.49,2.245,2.245,2393.8019,1032.9103,5.7112,4.388,-0.0264,1.877,4.49,2.245,2.245,-1.0
8.999999999999984,2362.1674,995.1194,0.0685,-1.0649,0.5282,4,9,6.5,2.5,2402.0205,1027.295,5.0764,4.4857,0.3435,1.877,4.49,2.245,2.245,,,,,,,,,,2353.4266,1057.905,3.3581,3.5295,0.0822,1.877,4.49,2.245,2.245,2394.1644,1032.6603,5.6922,4.3859,-0.0132,1.877,4.49,2.245,2.245,-1.0
9.099999999999984,2362.0611,995.1121,0.0513,-1.0117,0.5321,4,9,6.5,2.5,2402.1916,1026.8434,5.0618,4.5624,0.3659,1.877,4.49,2.245,2.245,,,,,,,,,,2353.0632,1057.8121,3.3716,3.4964,0.0871,1.877,4.49,2.245,2.245,2394.5205,1032.3906,5.6761,4.4023,0.0039,1.877,4.49,2.245,2.245,-1.0
9.199999999999983,2361.9601,995.1069,0.035,-0.9582,0.5349,4,9,6.5,2.5,2402.3616,1026.3843,5.0512,4.6008,0.3916,1.877,4.49,2.245,2.245,,,,,,,,,,2352.7021,1057.7329,3.3828,3.4965,0.0862,1.877,4.49,2.245,2.245,2394.8735,1032.1126,5.6585,4.4272,0.0228,1.877,4.49,2.245,2.245,-1.0
9.299999999999983,2361.8643,995.1035,0.0195,-0.9044,0.5376,4,9,6.5,2.5,2402.5203,1025.9139,5.0439,4.6374,0.4215,1.877,4.49,2.245,2.245,,,,,,,,,,2352.3399,1057.6708,3.3933,3.5215,0.0826,1.877,4.49,2.245,2.245,2395.2261,1031.8366,5.6383,4.4402,0.0401,1.877,4.49,2.245,2.245,-1.0
9.399999999999983,2361.7739,995.1018,0.0052,-0.8504,0.5406,4,9,6.5,2.5,2402.6748,1025.4353,5.0375,4.7054,0.4541,1.877,4.49,2.245,2.245,,,,,,,,,,2351.9848,1057.6044,3.4021,3.5252,0.0733,1.877,4.49,2.245,2.245,2395.5792,1031.5605,5.6171,4.4866,0.0594,1.877,4.49,2.245,2.245,-1.0
9.499999999999982,2361.6889,995.1013,-0.0083,-0.7961,0.5428,4,9,6.5,2.5,2402.8266,1024.9509,5.0309,4.7689,0.4875,1.877,4.49,2.245,2.245,,,,,,,,,,2351.6337,1057.5255,3.412,3.5226,0.0543,1.877,4.49,2.245,2.245,2395.9294,1031.2783,5.5962,4.4877,0.0792,1.877,4.49,2.245,2.245,-1.0
9.599999999999982,2361.6093,995.102,-0.021,-0.7416,0.5452,4,9,6.5,2.5,2402.9764,1024.4579,5.0247,4.8653,0.5133,1.877,4.49,2.245,2.245,,,,,,,,,,2351.283,1057.4405,3.4236,3.525,0.0384,1.877,4.49,2.245,2.245,2396.2752,1030.9867,5.5746,4.4988,0.0969,1.877,4.49,2.245,2.245,-1.0
9.699999999999982,2361.5351,995.1036,-0.0328,-0.6869,0.547,4,9,6.5,2.5,2403.132,1023.9574,5.0192,4.9591,0.5344,1.877,4.49,2.245,2.245,,,,,,,,,,2350.9278,1057.3509,3.4337,3.5466,0.0276,1.877,4.49,2.245,2.245,2396.6138,1030.6864,5.5518,4.5106,0.1119,1.877,4.49,2.245,2.245,-1.0
9.799999999999981,2361.4665,995.1058,-0.0435,-0.632,0.5489,4,9,6.5,2.5,2403.2887,1023.4508,5.0127,5.021,0.5491,1.877,4.49,2.245,2.245,,,,,,,,,,2350.5706,1057.263,3.4431,3.5115,0.0156,1.877,4.49,2.245,2.245,2396.9411,1030.3745,5.5267,4.5362,0.1218,1.877,4.49,2.245,2.245,-1.0
9.89999999999998,2361.4033,995.1086,-0.0534,-0.532,1.0,4,9,6.5,2.5,2403.4467,1022.9429,5.0042,5.0762,0.556,1.877,4.49,2.245,2.245,,,,,,,,,,2350.2206,1057.1725,3.4536,3.4533,0.0049,1.877,4.49,2.245,2.245,2397.2646,1030.0549,5.5015,4.547,0.1268,1.877,4.49,2.245,2.245,-1.0
9.99999999999998,2361.3502,995.1114,-0.0616,-0.432,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.5898,1029.7312,5.4767,4.5594,0.1302,1.877,4.49,2.245,2.245,-1.0
10.09999999999998,2361.3071,995.1141,-0.0683,-0.332,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.9105,1029.3998,5.4523,4.5824,0.1329,1.877,4.49,2.245,2.245,-1.0
10.19999999999998,2361.274,995.1163,-0.0733,-0.232,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.2204,1029.0592,5.4274,4.5731,0.1364,1.877,4.49,2.245,2.245,-1.0
10.29999999999998,2361.2508,995.118,-0.0768,-0.132,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.5177,1028.7047,5.403,4.6015,0.1362,1.877,4.49,2.245,2.245,-1.0
10.399999999999979,2361.2377,995.119,-0.0788,-0.032,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.8055,1028.3378,5.3796,4.613,0.1346,1.877,4.49,2.245,2.245,-1.0
10.499999999999979,2361.2345,995.1193,-0.0792,0.068,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.0878,1027.9644,5.357,4.6276,0.135,1.877,4.49,2.245,2.245,-1.0
10.599999999999978,2361.2413,995.1187,-0.0782,0.168,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.3655,1027.5851,5.335,4.6529,0.1343,1.877,4.49,2.245,2.245,-1.0
10.699999999999978,2361.258,995.1174,-0.0758,0.268,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.6369,1027.1988,5.3169,4.6414,0.1387,1.877,4.49,2.245,2.245,-1.0
10.799999999999978,2361.2847,995.1154,-0.072,0.368,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.8995,1026.8022,5.3019,4.6558,0.1461,1.877,4.49,2.245,2.245,-1.0
10.899999999999977,2361.3214,995.1128,-0.0668,0.4214,0.5343,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.157,1026.3988,5.2881,4.6906,0.1576,1.877,4.49,2.245,2.245,-1.0
10.999999999999977,2361.3635,995.1099,-0.061,0.4745,0.5304,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.4064,1025.9881,5.2763,4.6952,0.1696,1.877,4.49,2.245,2.245,-1.0
11.099999999999977,2361.4108,995.107,-0.0543,0.527,0.5254,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.6481,1025.5671,5.267,4.7399,0.1809,1.877,4.49,2.245,2.245,-1.0
11.199999999999976,2361.4635,995.1042,-0.0471,0.579,0.5202,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.8964,1025.1433,5.2585,4.7778,0.1976,1.877,4.49,2.245,2.245,-1.0
11.299999999999976,2361.5213,995.1015,-0.0391,0.6306,0.5154,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.153,1024.7188,5.2485,4.8231,0.2183,1.877,4.49,2.245,2.245,-1.0
11.399999999999975,2361.5843,995.099,-0.0306,0.6815,0.5095,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.403,1024.2903,5.2361,4.8363,0.2376,1.877,4.49,2.245,2.245,-1.0
11.499999999999975,2361.6524,995.0969,-0.0214,0.7318,0.5028,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.6412,1023.8524,5.2227,4.8624,0.2536,1.877,4.49,2.245,2.245,-1.0
11.599999999999975,2361.7256,995.0953,-0.0116,0.7814,0.4958,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.869,1023.4059,5.208,4.9158,0.2614,1.877,4.49,2.245,2.245,-1.0
11.699999999999974,2361.8037,995.0944,-0.0011,0.8304,0.4898,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.0969,1022.9578,5.1916,4.9616,0.2636,1.877,4.49,2.245,2.245,-1.0
11.799999999999974,2361.8868,995.0943,0.0098,0.8786,0.4821,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.3314,1022.5116,5.1743,4.9842,0.2614,1.877,4.49,2.245,2.245,-1.0
11.899999999999974,2361.9746,995.0952,0.0214,0.9259,0.4736,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.5563,1022.0596,5.1574,4.9805,0.2574,1.877,4.49,2.245,2.245,-1.0
11.999999999999973,2362.0672,995.0972,0.0336,0.9725,0.4657,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.7614,1021.6,5.1408,4.9744,0.2492,1.877,4.49,2.245,2.245,-1.0
12.099999999999973,2362.1644,995.1005,0.0463,1.018,0.4552,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.9541,1021.136,5.1233,5.0021,0.2374,1.877,4.49,2.245,2.245,-1.0
12.199999999999973,2362.2661,995.1052,0.0595,1.0625,0.445,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.1459,1020.6699,5.105,5.029,0.2241,1.877,4.49,2.245,2.245,-1.0
12.299999999999972,2362.3721,995.1115,0.0732,1.1061,0.4362,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.3349,1020.2009,5.0875,5.0437,0.2144,1.877,4.49,2.245,2.245,-1.0
12.399999999999972,2362.4824,995.1196,0.0872,1.1486,0.4246,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.5113,1019.7256,5.0719,5.032,0.2118,1.877,4.49,2.245,2.245,-1.0
12.499999999999972,2362.5969,995.1296,0.1017,1.1898,0.4116,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.6804,1019.2432,5.0573,5.0617,0.2196,1.877,4.49,2.245,2.245,-1.0
12.599999999999971,2362.7152,995.1417,0.1166,1.2299,0.4012,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.8374,1018.7515,5.0426,5.098,0.2323,1.877,4.49,2.245,2.245,-1.0
12.69999999999997,2362.8374,995.156,0.1319,1.2687,0.3878,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.9868,1018.2498,5.0285,5.1493,0.2453,1.877,4.49,2.245,2.245,-1.0
12.79999999999997,2362.9631,995.1727,0.1475,1.306,0.3739,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.1303,1017.7396,5.017,5.1897,0.2623,1.877,4.49,2.245,2.245,-1.0
12.89999999999997,2363.0923,995.1919,0.1636,1.3423,0.362,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.2738,1017.2243,5.0073,5.2502,0.2825,1.877,4.49,2.245,2.245,-1.0
12.99999999999997,2363.2248,995.2137,0.1799,1.377,0.3473,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.09999999999997,2363.3602,995.2384,0.1966,1.477,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.199999999999969,2363.5051,995.2672,0.2143,1.577,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.299999999999969,2363.6592,995.3007,0.233,1.677,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.399999999999968,2363.8224,995.3395,0.2525,1.777,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.499999999999968,2363.9944,995.3839,0.273,1.877,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.599999999999968,2364.1752,995.4345,0.294,1.977,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.699999999999967,2364.3644,995.4917,0.3159,2.077,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.799999999999967,2364.5618,995.5563,0.3386,2.177,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.899999999999967,2364.7671,995.6286,0.362,2.277,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
13.999999999999966,2364.9801,995.7092,0.3859,2.377,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.099999999999966,2365.2003,995.7987,0.4106,2.477,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.199999999999966,2365.4274,995.8976,0.4359,2.577,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.299999999999965,2365.661,996.0064,0.4617,2.677,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.399999999999965,2365.9007,996.1256,0.4881,2.777,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.499999999999964,2366.1459,996.2558,0.5149,2.877,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.599999999999964,2366.3963,996.3975,0.5422,2.977,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.699999999999964,2366.6513,996.5511,0.5699,3.077,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.799999999999963,2366.9104,996.7171,0.598,3.177,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.899999999999963,2367.173,996.896,0.6265,3.277,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
14.999999999999963,2367.4384,997.0881,0.6551,3.377,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
15.099999999999962,2367.7062,997.2939,0.6839,3.4769,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
15.199999999999962,2367.9757,997.5135,0.7132,3.5769,1.0,4,9,6.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0
